alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-032__align-005,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 32.9,始制有名，,老子 32.5,"As soon as it proceeds to action, it has a name."
laozi-chapter-032__align-006,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,10,老子 32.10 - 老子 32.12,名亦既有，夫亦將知止，知止所以不殆。,老子 32.6 - 老子 32.7,"When it once has that name, (men) can know to rest in it. When they know to rest in it, they can be free from all risk of failure and error."
laozi-chapter-032__align-007,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 32.13 - 老子 32.14,譬道之在天下，猶川谷之於江海。,老子 32.8,The relation of the Dao to all the world is like that of the great rivers and seas to the streams from the valleys.
laozi-chapter-033__align-001,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,1,老子 33.1,知人者智，,老子 33.1,He who knows other men is discerning;
laozi-chapter-033__align-002,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,2,老子 33.2,自知者明。,老子 33.2,he who knows himself is intelligent.
laozi-chapter-033__align-003,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,3,老子 33.3,勝人者有力，,老子 33.3,He who overcomes others is strong;
laozi-chapter-033__align-004,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,4,老子 33.4,自勝者強。,老子 33.4,he who overcomes himself is mighty.
laozi-chapter-033__align-005,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,5,老子 33.5,知足者富。,老子 33.5,He who is satisfied with his lot is rich;
laozi-chapter-033__align-006,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,6,老子 33.6,強行者有志。,老子 33.6,he who goes on acting with energy has a (firm) will.
laozi-chapter-033__align-007,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,7,老子 33.7,不失其所者久。,老子 33.7,"He who does not fail in the requirements of his position, continues long;"
laozi-chapter-033__align-008,laozi,laozi-chapter-033,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,8,老子 33.8,死而不亡者壽。,老子 33.8,"he who dies and yet does not perish, has longevity."
laozi-chapter-034__align-001,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,1,老子 34.1 - 老子 34.2,大道氾兮，其可左右。,老子 34.1 - 老子 34.2,All-pervading is the Great Dao! It may be found on the left hand and on the right.
laozi-chapter-034__align-002,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 34.3,萬物恃之而生而不辭，,老子 34.3,"All things depend on it for their production, which it gives to them, not one refusing obedience to it."
laozi-chapter-034__align-003,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 34.4,功成不名有。,老子 34.4,"When its work is accomplished, it does not claim the name of having done it."
laozi-chapter-034__align-004,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 34.5,衣養萬物而不為主，,老子 34.5,"It clothes all things as with a garment, and makes no assumption of being their lord;"
laozi-chapter-034__align-005,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 34.6,常無欲，,老子 34.6,- it may be named in the smallest things.
laozi-chapter-034__align-006,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 34.7 - 老子 34.8,可名於小；萬物歸焉而不為主，,老子 34.7,"All things return (to their root and disappear), and do not know that it is it which presides over their doing so;"
laozi-chapter-034__align-007,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 34.9,可名為大。,老子 34.8,- it may be named in the greatest things.
laozi-chapter-034__align-008,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 34.10,以其終不自為大，,老子 34.9,Hence the sage is able (in the same way) to accomplish his great achievements.
laozi-chapter-034__align-009,laozi,laozi-chapter-034,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 34.11,故能成其大。,老子 34.10,It is through his not making himself great that he can accomplish them.
laozi-chapter-035__align-001,laozi,laozi-chapter-035,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 35.1 - 老子 35.3,執大象，天下往。往而不害，,老子 35.1,"To him who holds in his hands the Great Image (of the invisible Dao), the whole world repairs."
laozi-chapter-035__align-002,laozi,laozi-chapter-035,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,4,老子 35.4 - 老子 35.6,安平太。樂與餌，過客止。,老子 35.2,"Men resort to him, and receive no hurt, but (find) rest, peace, and the feeling of ease."
laozi-chapter-035__align-003,laozi,laozi-chapter-035,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 35.7 - 老子 35.8,道之出口，淡乎其無味，,老子 35.3,Music and dainties will make the passing guest stop (for a time).
laozi-chapter-035__align-004,laozi,laozi-chapter-035,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,9,老子 35.9 - 老子 35.11,視之不足見，聽之不足聞，用之不足既。,老子 35.4,"But though the Dao as it comes from the mouth, seems insipid and has no flavour, though it seems not worth being looked at or listened to, the use of it is inexhaustible."
laozi-chapter-036__align-001,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 36.1 - 老子 36.2,將欲歙之，必固張之；,老子 36.1,"When one is about to take an inspiration, he is sure to make a (previous) expiration;"
laozi-chapter-036__align-002,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 36.3 - 老子 36.4,將欲弱之，必固強之；,老子 36.2,"when he is going to weaken another, he will first strengthen him;"
laozi-chapter-036__align-003,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 36.5 - 老子 36.6,將欲廢之，必固興之；,老子 36.3,"when he is going to overthrow another, he will first have raised him up;"
laozi-chapter-036__align-004,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 36.7 - 老子 36.8,將欲奪之，必固與之。,老子 36.4,"when he is going to despoil another, he will first have made gifts to him:"
laozi-chapter-036__align-005,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 36.9,是謂微明。,老子 36.5,- this is called 'Hiding the light (of his procedure).'
laozi-chapter-036__align-006,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 36.10,柔弱勝剛強。,老子 36.6,The soft overcomes the hard; and the weak the strong.
laozi-chapter-036__align-007,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 36.11,魚不可脫於淵，,老子 36.7,Fishes should not be taken from the deep;
laozi-chapter-036__align-008,laozi,laozi-chapter-036,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 36.12,國之利器不可以示人。,老子 36.8,instruments for the profit of a state should not be shown to the people.
laozi-chapter-037__align-001,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 37.1 - 老子 37.3,道常無為而無不為。侯王若能守之，,老子 37.1,"The Dao in its regular course does nothing (for the sake of doing it), and so there is nothing which it does not do."
laozi-chapter-037__align-002,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 37.4 - 老子 37.5,萬物將自化。化而欲作，,老子 37.2,"If princes and kings were able to maintain it, all things would of themselves be transformed by them."
laozi-chapter-037__align-003,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 37.6 - 老子 37.7,吾將鎮之以無名之樸。無名之樸，,老子 37.3,"If this transformation became to me an object of desire, I would express the desire by the nameless simplicity."
laozi-chapter-037__align-004,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,8,老子 37.8,夫亦將無欲。,老子 37.4 - 老子 37.5,Simplicity without a name Is free from all external aim.
laozi-chapter-037__align-005,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 37.9,不欲以靜，,老子 37.6,"With no desire, at rest and still,"
laozi-chapter-037__align-006,laozi,laozi-chapter-037,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 37.10,天下將自定。,老子 37.7,All things go right as of their will.
laozi-chapter-038__align-001,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 38.1 - 老子 38.3,上德不德，是以有德；下德不失德，,老子 38.1,"(Those who) possessed in highest degree the attributes (of the Dao) did not (seek) to show them, and therefore they possessed them (in fullest measure)."
laozi-chapter-038__align-002,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 38.4 - 老子 38.5,是以無德。上德無為而無以為，,老子 38.2,"(Those who) possessed in a lower degree those attributes (sought how) not to lose them, and therefore they did not possess them (in fullest measure)."
laozi-chapter-038__align-003,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 38.6,下德為之而有以為。,老子 38.3,"(Those who) possessed in the highest degree those attributes did nothing (with a purpose), and had no need to do anything."
laozi-chapter-038__align-004,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 38.7,上仁為之而無以為，,老子 38.4,"(Those who) possessed them in a lower degree were (always) doing, and had need to be so doing."
laozi-chapter-038__align-005,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,8,老子 38.8 - 老子 38.10,上義為之而有以為。上禮為之而莫之應，則攘臂而扔之。,老子 38.5 - 老子 38.6,"(Those who) possessed the highest benevolence were (always seeking) to carry it out, and had no need to be doing so. (Those who) possessed the highest righteousness were (always seeking) to carry it out, and had need to be so doing."
laozi-chapter-038__align-006,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,11,老子 38.11 - 老子 38.13,故失道而後德，失德而後仁，失仁而後義，,老子 38.7,"(Those who) possessed the highest (sense of) propriety were (always seeking) to show it, and when men did not respond to it, they bared the arm and marched up to them."
laozi-chapter-038__align-007,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 38.14,失義而後禮。,老子 38.8,"Thus it was that when the Dao was lost, its attributes appeared;"
laozi-chapter-038__align-008,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 38.15,夫禮者，,老子 38.9,"when its attributes were lost, benevolence appeared;"
laozi-chapter-038__align-009,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 38.16,忠信之薄，,老子 38.10,"when benevolence was lost, righteousness appeared;"
laozi-chapter-038__align-010,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 38.17,而亂之首。,老子 38.11,"and when righteousness was lost, the proprieties appeared."
laozi-chapter-038__align-011,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,18,老子 38.18 - 老子 38.20,前識者，道之華，而愚之始。,老子 38.12,"Now propriety is the attenuated form of leal-heartedness and good faith, and is also the commencement of disorder;"
laozi-chapter-038__align-012,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,21,老子 38.21,是以大丈夫處其厚，,老子 38.13,"swift apprehension is (only) a flower of the Dao, and is the beginning of stupidity."
laozi-chapter-038__align-013,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,22,老子 38.22 - 老子 38.23,不居其薄；處其實，,老子 38.14,"Thus it is that the Great man abides by what is solid, and eschews what is flimsy;"
laozi-chapter-038__align-014,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,24,老子 38.24,不居其華。,老子 38.15,dwells with the fruit and not with the flower.
laozi-chapter-038__align-015,laozi,laozi-chapter-038,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,25,老子 38.25,故去彼取此。,老子 38.16,It is thus that he puts away the one and makes choice of the other.
laozi-chapter-039__align-001,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 39.1 - 老子 39.2,昔之得一者，天得一以清，,老子 39.1,The things which from of old have got the One (the Dao) are -
laozi-chapter-039__align-002,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 39.3,地得一以寧，,老子 39.2,Heaven which by it is bright and pure;
laozi-chapter-039__align-003,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 39.4,神得一以靈，,老子 39.3,Earth rendered thereby firm and sure;
laozi-chapter-039__align-004,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,5,老子 39.5 - 老子 39.6,谷得一以盈，萬物得一以生，,老子 39.4 - 老子 39.6,Spirits with powers by it supplied; Valleys kept full throughout their void All creatures which through it do live
laozi-chapter-039__align-005,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,7,老子 39.7,侯王得一以為天下貞。,老子 39.7 - 老子 39.8,Princes and kings who from it get The model which to all they give.
laozi-chapter-039__align-006,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,8,老子 39.8 - 老子 39.9,其致之，天無以清將恐裂，,老子 39.9 - 老子 39.10,"All these are the results of the One (Dao). If heaven were not thus pure, it soon would rend;"
laozi-chapter-039__align-007,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 39.10,地無以寧將恐發，,老子 39.11,"If earth were not thus sure, 'twould break and bend;"
laozi-chapter-039__align-008,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,11,老子 39.11 - 老子 39.12,神無以靈將恐歇，谷無以盈將恐竭，,老子 39.12 - 老子 39.14,"Without these powers, the spirits soon would fail; If not so filled, the drought would parch each vale; Without that life, creatures would pass away;"
